postal_code,city,county,district
1000,서울,강북구,우이동
1001,서울,강북구,우이동
1002,서울,강북구,우이동
1003,서울,강북구,우이동
1004,서울,강북구,우이동
1005,서울,강북구,우이동
1006,서울,강북구,우이동
1007,서울,강북구,우이동
1008,서울,강북구,우이동
1009,서울,강북구,수유동
1010,서울,강북구,수유동
1011,서울,강북구,수유동
1012,서울,강북구,수유동
1013,서울,강북구,수유동
1014,서울,강북구,수유동
1015,서울,강북구,수유동
1016,서울,강북구,수유동
1017,서울,강북구,수유동
1018,서울,강북구,수유동
1019,서울,강북구,수유동
1020,서울,강북구,수유동
1021,서울,강북구,수유동
1022,서울,강북구,수유동
1023,서울,강북구,수유동
1024,서울,강북구,수유동
1025,서울,강북구,수유동
1026,서울,강북구,수유동
1027,서울,강북구,수유동
1028,서울,강북구,수유동
1029,서울,강북구,수유동
1030,서울,강북구,수유동
1031,서울,강북구,수유동
1032,서울,강북구,수유동
1033,서울,강북구,수유동
1034,서울,강북구,수유동
1035,서울,강북구,수유동
1036,서울,강북구,수유동
1037,서울,강북구,수유동
1038,서울,강북구,수유동
1039,서울,강북구,수유동
1040,서울,강북구,수유동
1041,서울,강북구,수유동
1042,서울,강북구,수유동
1043,서울,강북구,수유동
1044,서울,강북구,수유동
1045,서울,강북구,수유동
1046,서울,강북구,수유동
1047,서울,강북구,수유동
1048,서울,강북구,수유동
1049,서울,강북구,수유동
1050,서울,강북구,수유동
1051,서울,강북구,수유동
1052,서울,강북구,수유동
1053,서울,강북구,수유동
1054,서울,강북구,수유동
1055,서울,강북구,수유동
1056,서울,강북구,번동
1057,서울,강북구,번동
1058,서울,강북구,번동
1059,서울,강북구,번동
1060,서울,강북구,번동
1061,서울,강북구,번동
1062,서울,강북구,번동
1063,서울,강북구,번동
1064,서울,강북구,번동
1065,서울,강북구,번동
1066,서울,강북구,번동
1067,서울,강북구,번동
1068,서울,강북구,번동
1069,서울,강북구,번동
1070,서울,강북구,수유동
1071,서울,강북구,수유동
1072,서울,강북구,수유동
1073,서울,강북구,수유동
1074,서울,강북구,수유동
1075,서울,강북구,수유동
1076,서울,강북구,수유동
1077,서울,강북구,수유동
1078,서울,강북구,수유동
1079,서울,강북구,수유동
1080,서울,강북구,수유동
1081,서울,강북구,수유동
1082,서울,강북구,수유동
1083,서울,강북구,수유동
1084,서울,강북구,수유동
1085,서울,강북구,수유동
1086,서울,강북구,수유동
1087,서울,강북구,수유동
1088,서울,강북구,수유동
1089,서울,강북구,수유동
1090,서울,강북구,수유동
1091,서울,강북구,수유동
1092,서울,강북구,수유동
1093,서울,강북구,수유동
1094,서울,강북구,수유동
1095,서울,강북구,수유동
1096,서울,강북구,수유동
1097,서울,강북구,수유동
1098,서울,강북구,수유동
1099,서울,강북구,수유동
1100,서울,강북구,수유동
1101,서울,강북구,수유동
1102,서울,강북구,수유동
1103,서울,강북구,수유동
1104,서울,강북구,미아동
1105,서울,강북구,수유동
1106,서울,강북구,수유동
1107,서울,강북구,미아동
1108,서울,강북구,미아동
1109,서울,강북구,미아동
1110,서울,강북구,미아동
1111,서울,강북구,수유동
1112,서울,강북구,수유동
1113,서울,강북구,수유동
1114,서울,강북구,수유동
1115,서울,강북구,수유동
1116,서울,강북구,수유동
1117,서울,강북구,수유동
1118,서울,강북구,미아동
1119,서울,강북구,미아동
1120,서울,강북구,미아동
1121,서울,강북구,미아동
1122,서울,강북구,미아동
1123,서울,강북구,미아동
1124,서울,강북구,미아동
1125,서울,강북구,미아동
1126,서울,강북구,미아동
1127,서울,강북구,미아동
1128,서울,강북구,미아동
1129,서울,강북구,미아동
1130,서울,강북구,번동
1131,서울,강북구,미아동
1132,서울,강북구,미아동
1133,서울,강북구,미아동
1134,서울,강북구,번동
1135,서울,강북구,번동
1136,서울,강북구,번동
1137,서울,강북구,번동
1138,서울,강북구,번동
1139,서울,강북구,번동
1141,서울,강북구,미아동
1142,서울,강북구,미아동
1143,서울,강북구,번동
1144,서울,강북구,번동
1145,서울,강북구,번동
1146,서울,강북구,번동
1147,서울,강북구,번동
1148,서울,강북구,번동
1149,서울,강북구,번동
1150,서울,강북구,번동
1151,서울,강북구,번동
1152,서울,강북구,미아동
1153,서울,강북구,미아동
1154,서울,강북구,미아동
1155,서울,강북구,미아동
1156,서울,강북구,미아동
1157,서울,강북구,미아동
1158,서울,강북구,미아동
1159,서울,강북구,미아동
1160,서울,강북구,미아동
1161,서울,강북구,미아동
1162,서울,강북구,미아동
1163,서울,강북구,미아동
1164,서울,강북구,미아동
1165,서울,강북구,미아동
1166,서울,강북구,미아동
1167,서울,강북구,미아동
1168,서울,강북구,미아동
1169,서울,강북구,미아동
1170,서울,강북구,미아동
1171,서울,강북구,미아동
1172,서울,강북구,미아동
1173,서울,강북구,미아동
1174,서울,강북구,미아동
1175,서울,강북구,미아동
1176,서울,강북구,미아동
1177,서울,강북구,미아동
1178,서울,강북구,미아동
1179,서울,강북구,미아동
1180,서울,강북구,미아동
1181,서울,강북구,미아동
1182,서울,강북구,미아동
1183,서울,강북구,미아동
1184,서울,강북구,미아동
1185,서울,강북구,미아동
1186,서울,강북구,미아동
1187,서울,강북구,미아동
1188,서울,강북구,미아동
1189,서울,강북구,미아동
1190,서울,강북구,미아동
1191,서울,강북구,미아동
1192,서울,강북구,미아동
1193,서울,강북구,미아동
1194,서울,강북구,미아동
1195,서울,강북구,미아동
1196,서울,강북구,미아동
1197,서울,강북구,미아동
1198,서울,강북구,미아동
1199,서울,강북구,미아동
1200,서울,강북구,미아동
1201,서울,강북구,미아동
1202,서울,강북구,미아동
1203,서울,강북구,미아동
1204,서울,강북구,미아동
1205,서울,강북구,미아동
1206,서울,강북구,미아동
1207,서울,강북구,미아동
1208,서울,강북구,미아동
1209,서울,강북구,미아동
1210,서울,강북구,미아동
1211,서울,강북구,미아동
1212,서울,강북구,미아동
1213,서울,강북구,미아동
1214,서울,강북구,미아동
1215,서울,강북구,미아동
1216,서울,강북구,미아동
1217,서울,강북구,미아동
1218,서울,강북구,미아동
1219,서울,강북구,미아동
1220,서울,강북구,미아동
1221,서울,강북구,미아동
1222,서울,강북구,미아동
1223,서울,강북구,번동
1224,서울,강북구,번동
1225,서울,강북구,번동
1226,서울,강북구,번동
1227,서울,강북구,번동
1228,서울,강북구,번동
1229,서울,강북구,번동
1230,서울,강북구,번동
1231,서울,강북구,번동
1232,서울,강북구,미아동
1233,서울,강북구,미아동
1234,서울,강북구,미아동
1236,서울,강북구,미아동
1237,서울,강북구,미아동
1300,서울,도봉구,도봉동
1301,서울,도봉구,도봉동
1302,서울,도봉구,도봉동
1303,서울,도봉구,도봉동
1304,서울,도봉구,도봉동
1305,서울,도봉구,도봉동
1306,서울,도봉구,도봉동
1307,서울,도봉구,도봉동
1308,서울,도봉구,도봉동
1309,서울,도봉구,도봉동
1310,서울,도봉구,도봉동
1311,서울,도봉구,방학동
1312,서울,도봉구,도봉동
1313,서울,도봉구,도봉동
1314,서울,도봉구,방학동
1315,서울,도봉구,방학동
1316,서울,도봉구,방학동
1317,서울,도봉구,방학동
1318,서울,도봉구,도봉동
1319,서울,도봉구,도봉동
1320,서울,도봉구,도봉동
1321,서울,도봉구,도봉동
1322,서울,도봉구,도봉동
1323,서울,도봉구,도봉동
1324,서울,도봉구,도봉동
1325,서울,도봉구,도봉동
1326,서울,도봉구,도봉동
1327,서울,도봉구,도봉동
1328,서울,도봉구,도봉동
1329,서울,도봉구,도봉동
1330,서울,도봉구,도봉동
1331,서울,도봉구,방학동
1332,서울,도봉구,방학동
1333,서울,도봉구,방학동
1334,서울,도봉구,방학동
1335,서울,도봉구,방학동
1336,서울,도봉구,방학동
1337,서울,도봉구,방학동
1338,서울,도봉구,방학동
1339,서울,도봉구,방학동
1340,서울,도봉구,방학동
1341,서울,도봉구,방학동
1342,서울,도봉구,방학동
1343,서울,도봉구,방학동
1344,서울,도봉구,방학동
1345,서울,도봉구,방학동
1346,서울,도봉구,방학동
1347,서울,도봉구,방학동
1348,서울,도봉구,방학동
1349,서울,도봉구,도봉동
1350,서울,도봉구,방학동
1351,서울,도봉구,방학동
1352,서울,도봉구,방학동
1353,서울,도봉구,방학동
1354,서울,도봉구,방학동
1355,서울,도봉구,방학동
1356,서울,도봉구,방학동
1357,서울,도봉구,방학동
1358,서울,도봉구,방학동
1359,서울,도봉구,방학동
1360,서울,도봉구,방학동
1361,서울,도봉구,방학동
1362,서울,도봉구,방학동
1363,서울,도봉구,방학동
1364,서울,도봉구,방학동
1365,서울,도봉구,쌍문동
1366,서울,도봉구,쌍문동
1367,서울,도봉구,쌍문동
1368,서울,도봉구,쌍문동
1369,서울,도봉구,쌍문동
1370,서울,도봉구,쌍문동
1371,서울,도봉구,쌍문동
1372,서울,도봉구,쌍문동
1373,서울,도봉구,방학동
1374,서울,도봉구,방학동
1375,서울,도봉구,쌍문동
1376,서울,도봉구,쌍문동
1377,서울,도봉구,쌍문동
1378,서울,도봉구,쌍문동
1379,서울,도봉구,쌍문동
1380,서울,도봉구,쌍문동
1381,서울,도봉구,쌍문동
1382,서울,도봉구,방학동
1383,서울,도봉구,방학동
1384,서울,도봉구,방학동
1385,서울,도봉구,쌍문동
1386,서울,도봉구,쌍문동
1387,서울,도봉구,방학동
1388,서울,도봉구,쌍문동
1389,서울,도봉구,방학동
1390,서울,도봉구,방학동
1391,서울,도봉구,쌍문동
1392,서울,도봉구,쌍문동
1393,서울,도봉구,쌍문동
1394,서울,도봉구,쌍문동
1395,서울,도봉구,쌍문동
1396,서울,도봉구,방학동
1397,서울,도봉구,창동
1398,서울,도봉구,창동
1399,서울,도봉구,창동
1400,서울,도봉구,창동
1401,서울,도봉구,창동
1402,서울,도봉구,창동
1403,서울,도봉구,창동
1404,서울,도봉구,창동
1405,서울,도봉구,창동
1406,서울,도봉구,방학동
1407,서울,도봉구,방학동
1408,서울,도봉구,창동
1409,서울,도봉구,창동
1410,서울,도봉구,창동
1411,서울,도봉구,창동
1412,서울,도봉구,창동
1413,서울,도봉구,창동
1414,서울,도봉구,창동
1415,서울,도봉구,창동
1416,서울,도봉구,창동
1417,서울,도봉구,창동
1418,서울,도봉구,창동
1419,서울,도봉구,창동
1420,서울,도봉구,창동
1421,서울,도봉구,창동
1422,서울,도봉구,창동
1423,서울,도봉구,창동
1424,서울,도봉구,창동
1425,서울,도봉구,창동
1426,서울,도봉구,창동
1427,서울,도봉구,창동
1428,서울,도봉구,창동
1429,서울,도봉구,쌍문동
1430,서울,도봉구,쌍문동
1431,서울,도봉구,쌍문동
1432,서울,도봉구,쌍문동
1433,서울,도봉구,쌍문동
1434,서울,도봉구,쌍문동
1435,서울,도봉구,쌍문동
1436,서울,도봉구,쌍문동
1437,서울,도봉구,쌍문동
1438,서울,도봉구,쌍문동
1439,서울,도봉구,쌍문동
1440,서울,도봉구,쌍문동
1441,서울,도봉구,쌍문동
1442,서울,도봉구,쌍문동
1443,서울,도봉구,쌍문동
1444,서울,도봉구,쌍문동
1445,서울,도봉구,쌍문동
1446,서울,도봉구,쌍문동
1447,서울,도봉구,쌍문동
1448,서울,도봉구,쌍문동
1449,서울,도봉구,쌍문동
1450,서울,도봉구,쌍문동
1451,서울,도봉구,쌍문동
1452,서울,도봉구,쌍문동
1453,서울,도봉구,창동
1454,서울,도봉구,창동
1455,서울,도봉구,창동
1456,서울,도봉구,창동
1457,서울,도봉구,창동
1458,서울,도봉구,창동
1459,서울,도봉구,창동
1460,서울,도봉구,창동
1461,서울,도봉구,창동
1462,서울,도봉구,창동
1463,서울,도봉구,창동
1464,서울,도봉구,창동
1465,서울,도봉구,창동
1466,서울,도봉구,창동
1467,서울,도봉구,창동
1468,서울,도봉구,창동
1469,서울,도봉구,창동
1470,서울,도봉구,창동
1471,서울,도봉구,창동
1472,서울,도봉구,창동
1473,서울,도봉구,창동
1474,서울,도봉구,창동
1475,서울,도봉구,창동
1476,서울,도봉구,창동
1477,서울,도봉구,창동
1478,서울,도봉구,창동
1479,서울,도봉구,창동
1480,서울,도봉구,창동
1481,서울,도봉구,창동
1482,서울,도봉구,창동
1483,서울,도봉구,창동
1484,서울,도봉구,창동
1485,서울,도봉구,창동
1486,서울,도봉구,창동
1487,서울,도봉구,창동
1488,서울,도봉구,창동
1489,서울,도봉구,창동
1600,서울,노원구,상계동
1601,서울,노원구,상계동
1602,서울,노원구,상계동
1603,서울,노원구,상계동
1604,서울,노원구,상계동
1605,서울,노원구,상계동
1606,서울,노원구,상계동
1607,서울,노원구,상계동
1608,서울,노원구,상계동
1609,서울,노원구,상계동
1610,서울,노원구,상계동
1611,서울,노원구,상계동
1612,서울,노원구,상계동
1613,서울,노원구,상계동
1614,서울,노원구,상계동
1615,서울,노원구,상계동
1616,서울,노원구,상계동
1617,서울,노원구,상계동
1618,서울,노원구,상계동
1619,서울,노원구,상계동
1620,서울,노원구,상계동
1621,서울,노원구,상계동
1622,서울,노원구,상계동
1623,서울,노원구,상계동
1624,서울,노원구,상계동
1625,서울,노원구,상계동
1626,서울,노원구,상계동
1627,서울,노원구,상계동
1628,서울,노원구,상계동
1629,서울,노원구,상계동
1630,서울,노원구,상계동
1631,서울,노원구,상계동
1632,서울,노원구,상계동
1633,서울,노원구,상계동
1634,서울,노원구,상계동
1635,서울,노원구,상계동
1636,서울,노원구,상계동
1637,서울,노원구,상계동
1638,서울,노원구,상계동
1639,서울,노원구,상계동
1640,서울,노원구,상계동
1641,서울,노원구,상계동
1642,서울,노원구,상계동
1643,서울,노원구,상계동
1644,서울,노원구,상계동
1645,서울,노원구,상계동
1646,서울,노원구,상계동
1647,서울,노원구,상계동
1648,서울,노원구,상계동
1649,서울,노원구,상계동
1650,서울,노원구,상계동
1651,서울,노원구,상계동
1652,서울,노원구,상계동
1653,서울,노원구,상계동
1654,서울,노원구,상계동
1655,서울,노원구,상계동
1656,서울,노원구,상계동
1657,서울,노원구,상계동
1658,서울,노원구,상계동
1659,서울,노원구,상계동
1660,서울,노원구,상계동
1661,서울,노원구,상계동
1662,서울,노원구,중계동
1663,서울,노원구,상계동
1664,서울,노원구,상계동
1665,서울,노원구,상계동
1666,서울,노원구,상계동
1667,서울,노원구,상계동
1668,서울,노원구,상계동
1669,서울,노원구,상계동
1670,서울,노원구,상계동
1671,서울,노원구,상계동
1672,서울,노원구,상계동
1673,서울,노원구,상계동
1674,서울,노원구,상계동
1675,서울,노원구,상계동
1676,서울,노원구,상계동
1677,서울,노원구,상계동
1678,서울,노원구,상계동
1679,서울,노원구,상계동
1680,서울,노원구,상계동
1681,서울,노원구,상계동
1682,서울,노원구,상계동
1683,서울,노원구,상계동
1684,서울,노원구,상계동
1685,서울,노원구,상계동
1686,서울,노원구,상계동
1687,서울,노원구,상계동
1688,서울,노원구,상계동
1689,서울,노원구,상계동
1690,서울,노원구,상계동
1691,서울,노원구,상계동
1692,서울,노원구,상계동
1693,서울,노원구,상계동
1694,서울,노원구,상계동
1695,서울,노원구,상계동
1696,서울,노원구,상계동
1697,서울,노원구,상계동
1698,서울,노원구,상계동
1699,서울,노원구,상계동
1700,서울,노원구,중계동
1701,서울,노원구,중계동
1702,서울,노원구,상계동
1703,서울,노원구,상계동
1704,서울,노원구,상계동
1705,서울,노원구,상계동
1706,서울,노원구,중계동
1707,서울,노원구,중계동
1708,서울,노원구,중계동
1709,서울,노원구,중계동
1710,서울,노원구,중계동
1711,서울,노원구,중계동
1712,서울,노원구,중계동
1713,서울,노원구,중계동
1714,서울,노원구,중계동
1715,서울,노원구,중계동
1716,서울,노원구,중계동
1717,서울,노원구,중계동
1718,서울,노원구,중계동
1719,서울,노원구,중계동
1720,서울,노원구,중계동
1721,서울,노원구,중계동
1722,서울,노원구,중계동
1723,서울,노원구,중계동
1724,서울,노원구,중계동
1725,서울,노원구,중계동
1726,서울,노원구,중계동
1727,서울,노원구,중계동
1728,서울,노원구,중계동
1729,서울,노원구,중계동
1730,서울,노원구,중계동
1731,서울,노원구,중계동
1732,서울,노원구,중계동
1733,서울,노원구,중계동
1734,서울,노원구,중계동
1735,서울,노원구,중계동
1736,서울,노원구,중계동
1737,서울,노원구,중계동
1738,서울,노원구,중계동
1739,서울,노원구,중계동
1740,서울,노원구,중계동
1741,서울,노원구,중계동
1742,서울,노원구,중계동
1743,서울,노원구,중계동
1744,서울,노원구,중계동
1745,서울,노원구,중계동
1746,서울,노원구,중계동
1747,서울,노원구,하계동
1748,서울,노원구,하계동
1749,서울,노원구,하계동
1750,서울,노원구,하계동
1751,서울,노원구,상계동
1752,서울,노원구,상계동
1753,서울,노원구,상계동
1754,서울,노원구,상계동
1755,서울,노원구,상계동
1756,서울,노원구,상계동
1757,서울,노원구,상계동
1758,서울,노원구,중계동
1759,서울,노원구,중계동
1760,서울,노원구,중계동
1761,서울,노원구,상계동
1762,서울,노원구,상계동
1763,서울,노원구,상계동
1764,서울,노원구,상계동
1765,서울,노원구,상계동
1766,서울,노원구,상계동
1767,서울,노원구,상계동
1768,서울,노원구,중계동
1769,서울,노원구,상계동
1770,서울,노원구,상계동
1771,서울,노원구,중계동
1772,서울,노원구,상계동
1773,서울,노원구,중계동
1774,서울,노원구,중계동
1775,서울,노원구,하계동
1776,서울,노원구,하계동
1777,서울,노원구,중계동
1778,서울,노원구,중계동
1779,서울,노원구,중계동
1780,서울,노원구,하계동
1781,서울,노원구,중계동
1782,서울,노원구,중계동
1783,서울,노원구,중계동
1784,서울,노원구,하계동
1785,서울,노원구,중계동
1786,서울,노원구,중계동
1787,서울,노원구,중계동
1788,서울,노원구,하계동
1789,서울,노원구,중계동
1790,서울,노원구,하계동
1791,서울,노원구,하계동
1792,서울,노원구,중계동
1793,서울,노원구,공릉동
1794,서울,노원구,공릉동
1795,서울,노원구,공릉동
1796,서울,노원구,공릉동
1797,서울,노원구,공릉동
1798,서울,노원구,공릉동
1799,서울,노원구,공릉동
1800,서울,노원구,공릉동
1801,서울,노원구,공릉동
1802,서울,노원구,공릉동
1803,서울,노원구,공릉동
1804,서울,노원구,공릉동
1805,서울,노원구,공릉동
1806,서울,노원구,하계동
1807,서울,노원구,하계동
1808,서울,노원구,하계동
1809,서울,노원구,하계동
1810,서울,노원구,하계동
1811,서울,노원구,공릉동
1812,서울,노원구,공릉동
1813,서울,노원구,공릉동
1814,서울,노원구,공릉동
1815,서울,노원구,공릉동
1816,서울,노원구,공릉동
1817,서울,노원구,공릉동
1818,서울,노원구,공릉동
1819,서울,노원구,공릉동
1820,서울,노원구,공릉동
1821,서울,노원구,공릉동
1822,서울,노원구,공릉동
1823,서울,노원구,공릉동
1824,서울,노원구,공릉동
1825,서울,노원구,공릉동
1826,서울,노원구,공릉동
1827,서울,노원구,공릉동
1828,서울,노원구,공릉동
1829,서울,노원구,하계동
1830,서울,노원구,하계동
1831,서울,노원구,하계동
1832,서울,노원구,공릉동
1833,서울,노원구,공릉동
1834,서울,노원구,공릉동
1835,서울,노원구,공릉동
1836,서울,노원구,공릉동
1837,서울,노원구,공릉동
1838,서울,노원구,공릉동
1839,서울,노원구,공릉동
1840,서울,노원구,공릉동
1841,서울,노원구,공릉동
1842,서울,노원구,공릉동
1843,서울,노원구,공릉동
1844,서울,노원구,공릉동
1845,서울,노원구,공릉동
1846,서울,노원구,공릉동
1847,서울,노원구,공릉동
1848,서울,노원구,공릉동
1849,서울,노원구,공릉동
1850,서울,노원구,공릉동
1851,서울,노원구,공릉동
1852,서울,노원구,공릉동
1853,서울,노원구,공릉동
1854,서울,노원구,공릉동
1855,서울,노원구,공릉동
1856,서울,노원구,공릉동
1857,서울,노원구,공릉동
1858,서울,노원구,공릉동
1859,서울,노원구,공릉동
1860,서울,노원구,공릉동
1861,서울,노원구,공릉동
1862,서울,노원구,하계동
1863,서울,노원구,하계동
1864,서울,노원구,월계동
1865,서울,노원구,월계동
1866,서울,노원구,월계동
1867,서울,노원구,월계동
1868,서울,노원구,월계동
1869,서울,노원구,월계동
1870,서울,노원구,월계동
1871,서울,노원구,월계동
1872,서울,노원구,월계동
1873,서울,노원구,월계동
1874,서울,노원구,월계동
1875,서울,노원구,월계동
1876,서울,노원구,월계동
1877,서울,노원구,월계동
1878,서울,노원구,월계동
1879,서울,노원구,월계동
1880,서울,노원구,월계동
1881,서울,노원구,월계동
1882,서울,노원구,월계동
1883,서울,노원구,월계동
1884,서울,노원구,월계동
1885,서울,노원구,월계동
1886,서울,노원구,월계동
1887,서울,노원구,월계동
1888,서울,노원구,월계동
1889,서울,노원구,월계동
1890,서울,노원구,월계동
1891,서울,노원구,월계동
1892,서울,노원구,월계동
1893,서울,노원구,월계동
1894,서울,노원구,월계동
1895,서울,노원구,월계동
1896,서울,노원구,월계동
1897,서울,노원구,월계동
1898,서울,노원구,월계동
1899,서울,노원구,월계동
1900,서울,노원구,월계동
1901,서울,노원구,월계동
1902,서울,노원구,월계동
1904,서울,노원구,월계동
1905,서울,노원구,월계동
1906,서울,노원구,월계동
1907,서울,노원구,월계동
1909,서울,노원구,월계동
1910,서울,노원구,월계동
1911,서울,노원구,월계동
1912,서울,노원구,월계동
1913,서울,노원구,월계동
1914,서울,노원구,월계동
2000,서울,중랑구,중화동
2001,서울,중랑구,묵동
2002,서울,중랑구,묵동
2003,서울,중랑구,묵동
2004,서울,중랑구,묵동
2005,서울,중랑구,묵동
2006,서울,중랑구,묵동
2007,서울,중랑구,묵동
2008,서울,중랑구,묵동
2009,서울,중랑구,묵동
2010,서울,중랑구,묵동
2011,서울,중랑구,묵동
2012,서울,중랑구,묵동
2013,서울,중랑구,묵동
2014,서울,중랑구,중화동
2015,서울,중랑구,중화동
2016,서울,중랑구,중화동
2017,서울,중랑구,중화동
2018,서울,중랑구,묵동
2019,서울,중랑구,묵동
2020,서울,중랑구,묵동
2021,서울,중랑구,묵동
2022,서울,중랑구,묵동
2023,서울,중랑구,묵동
2024,서울,중랑구,신내동
2025,서울,중랑구,신내동
2026,서울,중랑구,신내동
2027,서울,중랑구,신내동
2028,서울,중랑구,신내동
2029,서울,중랑구,묵동
2030,서울,중랑구,묵동
2031,서울,중랑구,묵동
2032,서울,중랑구,묵동
2033,서울,중랑구,묵동
2034,서울,중랑구,묵동
2035,서울,중랑구,묵동
2036,서울,중랑구,묵동
2037,서울,중랑구,묵동
2038,서울,중랑구,묵동
2039,서울,중랑구,묵동
2040,서울,중랑구,묵동
2041,서울,중랑구,묵동
2042,서울,중랑구,신내동
2043,서울,중랑구,신내동
2044,서울,중랑구,상봉동
2045,서울,중랑구,묵동
2046,서울,중랑구,묵동
2047,서울,중랑구,중화동
2048,서울,중랑구,상봉동
2049,서울,중랑구,중화동
2050,서울,중랑구,중화동
2051,서울,중랑구,중화동
2052,서울,중랑구,신내동
2053,서울,중랑구,신내동
2054,서울,중랑구,신내동
2055,서울,중랑구,신내동
2056,서울,중랑구,망우동
2057,서울,중랑구,망우동
2058,서울,중랑구,신내동
2059,서울,중랑구,망우동
2060,서울,중랑구,망우동
2061,서울,중랑구,망우동
2062,서울,중랑구,망우동
2063,서울,중랑구,망우동
2064,서울,중랑구,망우동
2065,서울,중랑구,망우동
2066,서울,중랑구,망우동
2067,서울,중랑구,신내동
2068,서울,중랑구,신내동
2069,서울,중랑구,신내동
2070,서울,중랑구,신내동
2071,서울,중랑구,신내동
2072,서울,중랑구,망우동
2073,서울,중랑구,망우동
2074,서울,중랑구,상봉동
2075,서울,중랑구,상봉동
2076,서울,중랑구,신내동
2077,서울,중랑구,상봉동
2078,서울,중랑구,상봉동
2079,서울,중랑구,상봉동
2080,서울,중랑구,상봉동
2081,서울,중랑구,상봉동
2082,서울,중랑구,상봉동
2083,서울,중랑구,상봉동
2084,서울,중랑구,상봉동
2085,서울,중랑구,신내동
2086,서울,중랑구,망우동
2087,서울,중랑구,상봉동
2088,서울,중랑구,중화동
2089,서울,중랑구,중화동
2090,서울,중랑구,상봉동
2091,서울,중랑구,상봉동
2092,서울,중랑구,상봉동
2093,서울,중랑구,상봉동
2094,서울,중랑구,중화동
2095,서울,중랑구,중화동
2096,서울,중랑구,상봉동
2097,서울,중랑구,상봉동
2098,서울,중랑구,상봉동
2099,서울,중랑구,중화동
2100,서울,중랑구,중화동
2101,서울,중랑구,중화동
2102,서울,중랑구,중화동
2103,서울,중랑구,중화동
2104,서울,중랑구,중화동
2105,서울,중랑구,중화동
2106,서울,중랑구,중화동
2107,서울,중랑구,중화동
2108,서울,중랑구,중화동
2109,서울,중랑구,중화동
2110,서울,중랑구,중화동
2111,서울,중랑구,중화동
2112,서울,중랑구,중화동
2113,서울,중랑구,중화동
2114,서울,중랑구,중화동
2115,서울,중랑구,중화동
2116,서울,중랑구,중화동
2117,서울,중랑구,중화동
2118,서울,중랑구,면목동
2119,서울,중랑구,상봉동
2120,서울,중랑구,상봉동
2121,서울,중랑구,상봉동
2122,서울,중랑구,상봉동
2123,서울,중랑구,상봉동
2124,서울,중랑구,면목동
2125,서울,중랑구,면목동
2126,서울,중랑구,면목동
2127,서울,중랑구,면목동
2128,서울,중랑구,면목동
2129,서울,중랑구,면목동
2130,서울,중랑구,면목동
2131,서울,중랑구,면목동
2132,서울,중랑구,면목동
2133,서울,중랑구,면목동
2134,서울,중랑구,면목동
2135,서울,중랑구,면목동
2136,서울,중랑구,상봉동
2137,서울,중랑구,상봉동
2138,서울,중랑구,상봉동
2139,서울,중랑구,상봉동
2140,서울,중랑구,면목동
2141,서울,중랑구,면목동
2142,서울,중랑구,면목동
2143,서울,중랑구,면목동
2144,서울,중랑구,면목동
2145,서울,중랑구,면목동
2146,서울,중랑구,면목동
2147,서울,중랑구,면목동
2148,서울,중랑구,상봉동
2149,서울,중랑구,상봉동
2150,서울,중랑구,상봉동
2151,서울,중랑구,상봉동
2152,서울,중랑구,상봉동
2153,서울,중랑구,상봉동
2154,서울,중랑구,상봉동
2155,서울,중랑구,면목동
2156,서울,중랑구,면목동
2157,서울,중랑구,면목동
2158,서울,중랑구,면목동
2159,서울,중랑구,면목동
2160,서울,중랑구,면목동
2161,서울,중랑구,면목동
2162,서울,중랑구,면목동
2163,서울,중랑구,망우동
2164,서울,중랑구,망우동
2165,서울,중랑구,망우동
2166,서울,중랑구,망우동
2167,서울,중랑구,망우동
2168,서울,중랑구,망우동
2169,서울,중랑구,망우동
2170,서울,중랑구,망우동
2171,서울,중랑구,망우동
2172,서울,중랑구,망우동
2173,서울,중랑구,망우동
2174,서울,중랑구,망우동
2175,서울,중랑구,망우동
2176,서울,중랑구,망우동
2177,서울,중랑구,망우동
2178,서울,중랑구,망우동
2179,서울,중랑구,망우동
2180,서울,중랑구,망우동
2181,서울,중랑구,망우동
2182,서울,중랑구,망우동
2183,서울,중랑구,망우동
2184,서울,중랑구,망우동
2185,서울,중랑구,망우동
2186,서울,중랑구,망우동
2187,서울,중랑구,망우동
2188,서울,중랑구,망우동
2189,서울,중랑구,면목동
2190,서울,중랑구,면목동
2191,서울,중랑구,면목동
2192,서울,중랑구,면목동
2193,서울,중랑구,면목동
2194,서울,중랑구,면목동
2195,서울,중랑구,면목동
2196,서울,중랑구,면목동
2197,서울,중랑구,면목동
2198,서울,중랑구,면목동
2199,서울,중랑구,면목동
2200,서울,중랑구,면목동
2201,서울,중랑구,면목동
2202,서울,중랑구,면목동
2203,서울,중랑구,면목동
2204,서울,중랑구,면목동
2205,서울,중랑구,면목동
2206,서울,중랑구,면목동
2207,서울,중랑구,면목동
2208,서울,중랑구,면목동
2209,서울,중랑구,면목동
2210,서울,중랑구,면목동
2211,서울,중랑구,면목동
2212,서울,중랑구,면목동
2213,서울,중랑구,면목동
2214,서울,중랑구,면목동
2215,서울,중랑구,면목동
2216,서울,중랑구,면목동
2217,서울,중랑구,면목동
2218,서울,중랑구,면목동
2219,서울,중랑구,면목동
2220,서울,중랑구,면목동
2221,서울,중랑구,면목동
